paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
P04120,B1-3,BaP_ngg,0.91,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B1 borehole depth 0.2m",37.883,113.6
P04120,B1-4,BaP_ngg,0.43,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B1 borehole depth 0.5m",37.883,113.6
P04120,B1-5,BaP_ngg,0.76,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B1 borehole depth 1m",37.883,113.6
P04120,B1-6,BaP_ngg,1.15,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B1 borehole depth 1.5m",37.883,113.6
P04120,B1-7,BaP_ngg,4.67,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B1 borehole depth 2m",37.883,113.6
P04120,B2-1,BaP_ngg,0.68,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B2 borehole depth 0m",37.883,113.6
P04120,B2-2,BaP_ngg,0.22,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B2 borehole depth 0.1m",37.883,113.6
P04120,B2-3,BaP_ngg,0.32,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B2 borehole depth 0.2m",37.883,113.6
P04120,B2-4,BaP_ngg,0.07,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B2 borehole depth 0.5m",37.883,113.6
P04120,B2-5,BaP_ngg,0.66,ng/g,Table 3,soil,mining,Shanxi,"Table 3 BaP monomer col direct read, B2 borehole depth 1m",37.883,113.6
