序号,英文标题,中文标题,中文摘要
P03934,"Ecological and Health Risk Assessment of Heavy Metals in Farmland in the South of Zhangbei County, Hebei Province, China",河北省张北县南部农田重金属的生态与健康风险评估,该研究调查了中国河北省张北坝上草原附近畜牧业地区农田中重金属的分布，旨在为农村农田污染控制提供依据。研究收集了53个表层土壤样本（包括28个马铃薯土壤和25个燕麦土壤），并分析了Cd、Cu、Pb、Zn、Cr、As、Hg和Ni的分布。此外，采用单因子指数、内梅罗综合污染指数、地累积指数和潜在生态危害指数评估了土壤重金属污染的生态风险。结果显示，马铃薯种植土壤中八种重金属的含量均低于风险筛选值。裸燕麦种植土壤的单因子指数显示，Cd、Hg和Ni的浓度分别有8%、4%和8%超过了中国的筛选限值。根据地累积指数，4%的样本Cd达到中等生态风险水平。生态风险评估结果表明，研究区土壤总体呈现轻度污染。健康风险评估结果表明，致癌风险不可忽视。砷是该县对人类的主要致癌污染物。主要污染源是采矿和化肥施用。
P03935,Spatial Distribution Characteristics and Source Appointment of Heavy Metals in Soil in the Areas Affected by Non-Ferrous Metal Slag Field in the Dry-Hot Valley,干热河谷有色金属渣场影响区土壤重金属空间分布特征及源解析,本研究在中国四川省会理市一个典型有色金属渣场的影响区内采集了63个表层土壤样品，测定了6种金属元素（Pb、As、Cu、Zn、Ni、Cr）的含量及相关土壤性质。这6种金属的相关土壤性质包括铵态氮、硝态氮、有效磷、有效钾、电导率、阳离子交换量、土壤含水量和pH值。利用多元统计-空间分析-土壤污染综合评价方法量化了表层土壤重金属的环境污染程度，并根据污染程度对渣场进行了分区。利用皮尔逊相关分析和正定矩阵因子分解（PMF）识别并定量分析污染源及其贡献。结果表明，Pb、As、Cu、Zn、Ni和Cr的平均含量分别为13.27、19.87、6.91、50.55、25.06和77.71 mg·kg−1。内梅罗综合评价结果显示，轻污染和轻微污染点位分别占总采样点的26.98%和3.17%。研究区内约70%的采样点土壤没有重金属污染。无污染或轻微污染的点位主要分布在有植被覆盖的林地，而中度污染或重度污染的点位主要分布在农作物种植区和靠近渣场的区域。PMF模型揭示了四个污染源：自然源、混合工业与交通源、农业源和工业河流水。
P03991,Evaluation of Soil Pollution by Potential Toxic Elements in Cultivated Land in the Poyang Lake Region Based on an Improved Matter–Element Extension Model,基于改进物元可拓模型的鄱阳湖地区耕地土壤潜在毒性元素污染评价,本研究考察了中国江西省鄱阳湖地区耕地土壤中潜在毒性元素（PTEs）的污染状况。共采集了0-20 cm深度的251个表层土壤样品，以测定7种PTEs（Hg、As、Pb、Cd、Cu、Cr和Zn）的浓度。基于PTEs的浓度，构建了改进的物元可拓模型来评价土壤PTEs的污染水平。我们还应用Hakanson毒性响应因子修正了常规加权方法确定的PTEs权重。土壤样品中所有7种PTEs的平均浓度均超过了江西省的当地背景值。不同PTEs的超标率排序为 Cr > Cu > Cd > Hg > Zn > Pb > As (36.2–87.9%)。这些潜在的有害污染物主要来自周边的工农业区，可通过不同途径进入耕地土壤。都昌县、湖口县和共青城市的样品处于清洁状态，而其他地区的样品处于尚清洁状态或处于警戒限。评价结果与几种常规方法获得的结果一致。因此，改进的物元可拓模型可应用于耕地土壤PTEs污染的评价，并获得可靠的结果。
P03992,"Characteristics and Risk of Forest Soil Heavy Metal Pollution in Western Guangdong Province, China",中国粤西森林土壤重金属污染特征及风险,粤西是广东省重要的生态屏障，因此了解该地区森林土壤重金属污染的空间格局和源解析对生态保护具有重要意义。本研究测定了森林土壤中重金属（Cd、Pb、Cu、Zn 和 Ni）的浓度。利用地统计学、单因子污染指数（PI）、潜在生态风险指数（RI）、主成分分析（PCA）和 Pearson 相关分析对森林土壤重金属污染特征进行评价和分析。结果显示，平均浓度未超过临界值。Cd、Pb 和 Cu 在新兴县西南部富集，而 Zn 和 Ni 在郁南县和云城区大部分地区富集。PCA 和相关分析确定了两组来源不同的重金属。各自富集区中的 Cd、Pb 和 Cu 主要来自大理石和水泥生产，而 Zn 和 Ni 主要来自交通运输和化肥。研究区大部分区域安全或轻度污染，而重金属富集区为中重度污染。研究区的潜在生态风险处于较低水平，但在新兴县西南部处于中等水平。综上所述，人为因素影响森林土壤重金属的空间格局和生态风险。本研究为森林土壤污染控制和生态保护提供了科学依据。
P03993,Positive Effects of Reforestation on the Diversity and Abundance of Soil Fauna in a Landscape Degraded Red Soil Area in Subtropical China,亚热带中国退化红壤景观区再造林对土壤动物多样性和丰度的积极影响,亚热带中国地区人为干扰导致的严重土壤退化引发了一系列生态问题。土壤动物是森林土壤生态系统的重要组成部分，在维持土壤质量方面发挥着重要作用，并能敏感地反映人类活动造成的土壤干扰。本研究评估了再造林对土壤动物群落和地下食物网的长期影响。研究在30年的再造林定位试验样地采集了土壤动物。选择了中国南方泰和县的6种再造林模式（纯木荷林、纯枫香林、纯马尾松林、枫香与木荷混交林、马尾松与木荷混交林以及枫香与马尾松混交林）。结果表明，与其他再造林模式相比，枫香与马尾松的植被恢复显著提高了退化红壤区的土壤动物丰度和生物量。在该地区，蜱螨目和弹尾目分别占土壤动物总丰度的65.8%和23.3%。枫香与马尾松混交林对蜱螨目次级分解者和微型捕食者的丰度有积极影响。此外，在枫香与马尾松混交林中发现了弹尾目丰度的显著增加。土壤动物数量最高的林分类型也具有较高的土壤动物生物量。因此，在退化红壤区进行再造林对土壤动物群落具有积极影响。
P03994,The Coupling Relationship between Herb Communities and Soil in a Coal Mine Reclamation Area after Different Years of Restoration,煤矿复垦区不同恢复年限草本群落与土壤的耦合关系,在矿区完整的有机生态系统恢复中，土壤和植被互补并相互影响。评估土地复垦后草本群落与土壤理化性质的耦合协调关系，对于评价矿区生态恢复效果和生态系统稳定性具有重要意义。因此，本研究以内蒙古自治区鄂尔多斯市东胜区的聚鑫龙煤矿为研究区。选取恢复期为3至7年的林下草本植物群落和土壤因子为研究对象。此外，以人工草地和自然恢复草地为对照，调查不同地点草本群落组成和土壤理化性质。采用灰色关联耦合模型研究草本群落与土壤因子的关系，并探讨草本群落与土壤理化性质的耦合机制。结果包括：(1) 调查区共调查到51种草本植物，其中禾本科、菊科、豆科和藜科为主要物种，占总数的70%。(2) 随着恢复年限的增加，林下草本植物的多样性指数总体呈上升趋势，但不同恢复年限的林下草本植物多样性指数小于人工草地。(3) 灰色关联分析结果表明，研究区草本植物群落多样性与土壤有效氮和水分含量密切相关。(4) 研究区草本植物多样性与土壤的耦合协调度在恢复年限累积期间呈现先上升后下降的趋势。其中，5年恢复样地的林下草本植物多样性与土壤系统的耦合度最高(0.73)，属于中等协调。人工草地中草本多样性与土壤的耦合度最低(0.51)，属于轻
P04011,Sustainable Strategies for the Agricultural Development of Shaanxi Province Based on the Risk Assessment of Heavy Metal Pollution,基于重金属污染风险评估的陕西省农业可持续发展策略,农田土壤中的重金属元素会被作物吸收并危及食品安全。为了评估陕西省农田土壤中重金属元素对作物的风险，我们收集了693个土壤样本并分析了九种重金属（As、Hg、Pb、Cd、Cr、Mn、Cu、Zn 和 Ni）的浓度。根据《中华人民共和国国家标准》（GB 15619-2018），重金属浓度高于风险筛选值的土壤样本点比例为：Cd 2.02%、Cr 0.29%、Zn 0.29%、Cu 2.31%、Ni 1.15% 和 Pb 0.14%。重金属浓度高于背景值的区域比例从大到小依次为：Zn (53.20%) > Mn (49.86%) > Cd (29.51%) > Hg (26.77%) > As (26.58%) > Ni (14.95%) > Cu (13.90%) > Pb (6.49%) > Cr (1.40%)。通过重金属暴露风险评估（地质累积指数、污染负荷指数和潜在生态风险指数）确定，汞是陕西省农田土壤中最令人担忧的重金属。此外，11.56%的区域存在汞污染，主要分布在关中西部。关中地区农田土壤污染最为严重，其次是陕南地区，最后是陕北地区。造成大规模农田土壤污染的重金属污染主要来源是陕西
P04071,Heavy Metal Pollution and Health Risk Assessment of Vegetable–Soil Systems of Facilities Irrigated with Wastewater in Northern China,中国北方污水灌溉设施菜地土壤系统重金属污染与健康风险评估,土壤重金属污染是中国近年来备受关注的主要问题。旨在调查污水灌溉设施中土壤重金属污染状况及蔬菜安全性，本研究调查了中国北方沈阳市细河典型污水灌溉区设施蔬菜-土壤系统中重金属的分布和迁移特征。评估了接触设施蔬菜土壤中重金属及体内生长的蔬菜通过不同接触途径带来的健康风险。采用空间插值法和潜在生态风险评价来评价土壤质量。利用生物累积因子分析不同蔬菜不同部位对镉、铜、铅和锌的吸收和运输能力。结果表明，细河污水灌溉区设施土壤中，镉的平均浓度超过标准值1.82倍，累积达11倍，表明在这四种金属中，镉造成的污染最为严重。在该市，土壤中镉的显著累积具有不同的空间分布特征。在估算的潜在生态风险指数中，镉的贡献也最大，而其他三种金属的影响相对较小。重金属浓度大多低于相应中国标准设定的限值。四种金属的生物富集系数不同，顺序为 Cd > Zn > Cu > Pb。不同蔬菜也表现出不同的生物富集系数，顺序为叶菜类 > 根茎类 > 茄果类。对于所有三种接触途径，四种重金属的非致癌风险幅度均小于1，不会对人类造成显著的非致癌健康影响。然而，通过膳食摄入来自某些蔬菜的镉的致癌风险被认为较高。应采取保护措施，以实施更好的
P04202,"Spatial Identification and Redevelopment Evaluation of Brownfields in the Perspective of Urban Complex Ecosystems: A Case of Wuhu City, China",基于城市复合生态系统视角的棕地空间识别与再开发评价：以中国芜湖市为例,中国快速的工业化和城市化导致棕地数量迅速增加，然而缺乏对城市棕地空间范围的识别和棕地再开发的准确评估。基于棕地与城市复合生态系统的关系，本文定义了中国的棕地，并构建了包括社会、经济和生态子系统的综合评价指标体系。以芜湖市为例，利用遥感数据和实地调查识别了19个棕地。基于棕地土壤污染物检测，采用模糊综合评价方法对其再开发方向提出了建议。
P04204,Source Apportionment and Geographic Distribution of Heavy Metals and As in Soils and Vegetables Using Kriging Interpolation and Positive Matrix Factorization Analysis,利用克里金插值和正定矩阵因子分析法解析土壤及蔬菜中重金属和砷的源解析与地理分布,土壤重金属(HM)污染会严重影响粮食安全和耕地利用。因此，识别农田污染源是控制土壤污染和有效提高土壤质量的有效途径。本研究从中国天津市武清区采集了95个表层土壤样品、34个蔬菜样品、27个灌溉水样品和20个化肥样品，用于测定其重金属积累及潜在生态风险。然后，利用克里金插值和正定矩阵因子分析(PMF)识别土壤重金属的来源。结果表明，研究区土壤重金属污染处于中等水平，但Cd污染较为严重，且蔬菜中Cd含量略高于允许阈值(0.02 mg·kg−1)。此外，观察到污染物分布不均匀，重金属污染物浓度较高的区域集中在研究区西南部，那里有许多金属制造企业。我们的结果表明，Cd源自工业活动；As和Pb源自农业实践；Ni、Cu、Cr和As主要源自天然源；Zn和Cu源自有机肥；Pb和Cd主要源自交通排放；Cr、Ni和Pb源自污水灌溉。显然，研究区土壤重金属的积累主要归因于工业活动，这意味着政府需要实施战略以减少工业点源污染。
P04207,"Adsorption and pH Values Determine the Distribution of Cadmium in Terrestrial and Marine Soils in the Nansha Area, Pearl River Delta",吸附和pH值决定珠江三角洲南沙地区陆海土壤中镉的分布,镉是一种有毒元素，半衰期长达数十年，可通过食物链在人体内积累并严重危害健康。土壤中镉的吸附和解吸过程直接影响该元素在土壤-植物系统中的迁移、转化、生物有效性和生态毒性。沿海地带位于陆海过渡带，大量陆源物质输入对该生态系统有重要环境影响。在沉积环境中，pH值、水动力条件、土壤有机质(SOM)等定义海陆相互作用的因素与陆相环境显著不同。为了研究珠江三角洲南沙地区海陆交错带土壤中影响镉吸附的关键因素，对原状土柱进行了测试。结果表明，海洋土壤的吸附常数KF和Cd2+吸附量高于陆地土壤。然而，陆地沉积物中镉的饱和吸附量高于海洋沉积物。土壤pH是影响陆地和海洋沉积物镉吸附量的重要因素。中性及碱性表层土壤条件抑制了镉的垂直迁移，而酸性环境则促进了迁移。粘土和SOM含量越高，土壤对Cd2+的吸附能力越强。这些发现表明，海相和陆相沉积土壤中镉的分布不仅与吸附有关，还与不同沉积环境中发生的物理化学过程有关。
P04208,Effect Mechanism of Land Consolidation on Soil Bacterial Community: A Case Study in Eastern China,土地整理对土壤细菌群落的影响机制：中国东部案例研究,土地整理是改善农田基础设施、提高土壤质量、维持健康农田生态系统和农村人口的有效工具，为粮食安全和区域可持续发展做出贡献。先前的研究表明，土地整理调节了土壤的理化性质。土壤微生物在土壤健康和作物性能中也起着重要作用；然而，很少有研究报告土地整理如何影响土壤微生态。在这里，我们使用DNA测序技术比较了有和没有土地整理的农田中的细菌群落结构。DNA测序技术是世界上最先进的获取生物信息的技术，已被广泛应用于土壤微生态环境的研究中。2018年9月，我们在中国浙江省嘉善县采集了土壤样本，并使用DNA序列技术比较了有和没有土地整理的农田中的细菌群落结构。我们的结果发现：（1）土地整理对土壤微生物特征有显著影响，主要表现为微生物生物量、微生物多样性和群落结构的变化。土地整理可以增加三个优势细菌门和三个真菌优势门的相对丰度，但它也负面影响六个优势细菌门和三个真菌优势门的相对丰度。（2）土地整理通过调节土壤理化性质对土壤细菌群落结构产生间接影响。（3）在不同重金属污染水平的土地整理区域，重金属对细菌群落结构的影响差异显著。在低污染、轻污染、中污染和重污染耕地中，分别有6、3、3和5个细菌属与重金属含量显著
P04209,"Pollution Assessment and Source Apportionment of Soil Heavy Metals in a Coastal Industrial City, Zhejiang, Southeastern China",中国东南沿海工业城市浙江省土壤重金属污染评价及源解析,本研究选取中国东南部典型的工业城市宁波市为研究区，在248个采样点测定了12种重金属(Cd、Cr、Ni、Pb、Zn、Cu、Hg、As、Co、V、Se和Mn)的浓度。利用污染指数法评估土壤重金属污染状况，并结合正定矩阵因子化(PMF)模型和Unmix模型识别和解析重金属污染的来源。结果表明，研究区近70%的区域受到重金属污染，Ni、Cr和Zn是主要的富集重金属。PMF模型识别出五个来源：地质来源、大气沉降来源、交通排放来源、农业和工业混合来源以及地质和工业混合来源。Unmix模型识别出四个来源：地质、农业和工业混合来源(14.27%)；交通排放来源(4.76%)；地质来源(14.7%)；地质和工业混合来源(66.28%)。这些结果具有实际意义，有助于开展污染源风险评估并优先进行污染源控制管理。
P04210,"Ecological Risk, Input Flux, and Source of Heavy Metals in the Agricultural Plain of Hebei Province, China",中国河北省农业平原重金属的生态风险、输入通量及来源研究,"中国北部河北平原的农业区存在大量重金属输入。然而，这些地区重金属的潜在生态风险、来源和输入通量尚未得到充分研究。本研究采集了中国河北省农业区（约 74,111 平方公里）的大气沉降物、化肥、灌溉水和农业土壤样品。计算了八种重金属的地质累积指数和土壤潜在生态风险指数。利用输入通量和主成分得分-多元线性回归（PCS-MLR）方法预测了每种元素的来源和输入通量。结果表明，Cd 和 Hg 的 Igeo 值升高，且 As (29.5 mg/kg)、Cu (228.9 mg/kg)、Cd (4.52 mg/kg) 和 Zn (879.0 mg/kg) 的最大含量超过了中国土壤质量标准中的健康风险筛选值。Cd 的潜在生态风险因子显示出中度潜在生态风险，占总风险的 67.72%。分布图显示 Cd 主要集中在研究区保定东部地区。通过计算输入通量，结果表明大气干湿沉降对土壤污染的贡献超过了化肥或灌溉水的使用。贡献顺序为 Zn (94%) > Cu (92%) > Pb (89%) > Cr (86%) > Cd (72%) > Hg = Ni (71%) > As (59%)。主成分分析（PCA）结果表明"
P04212,"Heavy Metal Pollution and Soil Quality Assessment under Different Land Uses in the Red Soil Region, Southern China",南方红壤区不同利用方式下土壤重金属污染与土壤质量评价,与人类活动相关的不同土地利用方式对土壤质量及土壤中重金属再分配的影响一直受到广泛关注。采集了中国南方典型红壤区的表层土壤样品，结合重金属污染评价与肥力评价，综合评估了土壤质量。结果表明，研究区土壤肥力总体处于中下水平，少数区域土壤重金属污染风险已达警戒线和轻度污染线，存在潜在污染风险。TOPSIS评价结果显示，土壤综合质量主要为优质和中等质量，分别占总土地面积的31.7%和29.0%。正定矩阵因子分解（PMF）模型结果显示，交通源对Cd和Pb的贡献较大。对于Cr，自然源贡献了53.8%。对于Cu和Zn，农业源分别贡献了50.7%和38.7%。总之，南方红壤区土壤综合质量评价为土壤资源的科学管理和可持续利用提供了重要依据。
P04214,"Source Identification and Apportionment of Potential Toxic Elements in Soils in an Eastern Industrial City, China",中国东部某工业城市土壤中潜在有毒元素的来源识别与解析,经济增长的粗放模式对生态环境造成了不可估量的负面影响，导致土壤污染问题日益突出。为了提高区域土壤重金属污染防治的有效性和合理性，有必要了解污染现状，识别污染源并明确未来的污染风险。本文以中国东部某工业发达城市为研究区域。在评估土壤潜在有毒元素生态风险后，应用正定矩阵因子分解模型（PMF）和Unmix模型对土壤潜在有毒元素的污染源进行识别和解析。PMF模型识别出六个因子，包括单一源和复合源。Unmix模型也识别出六个来源，包括自然源、工业排放和交通排放。两个模型的比较表明，研究区域的Hg和Ni污染以及Cr的富集与企业和工厂的工业排放有关。Cd污染与交通排放源有关。Cu和Zn污染与成土母质、交通排放和电子企业工业排放混合而成的多种来源有关。Pb污染与自然源（如土壤pH值）有关，但也与工业源（如工业废物排放）有关。富集与成土母质和农业投入有关。我们的研究还表明，该区域土壤重金属污染或富集主要来源于人为源，自然源为辅。
P04215,Heavy-Metal Speciation Distribution and Adsorption Characteristics of Cr (VI) in the Soil within Sewage Irrigation Areas,污水灌溉区土壤中Cr(VI)的重金属形态分布与吸附特性,"虽然污水灌溉缓解了中国北方的水资源短缺，但其过度应用会引发一系列环境问题，如重金属污染。本研究选取中国河南省开封市惠济河(HJR)和化肥河(HFR)附近自1960年代以来就有污水灌溉活动报道的农田作为研究区，采集了污水灌溉区(SIA)的土壤剖面和河流沉积物剖面样品。本研究利用重金属(Cr, Cd, Pb, Mn, Zn 和 Ni)的总量以及采用改进BCR连续提取法的重金属形态分析，评估了废水对农业土壤的影响和潜在风险。此外，为了确定在长期污水灌溉条件下废水成分变化时土壤对重金属的环境容量，本研究选择了污染最轻的Cr(VI)进行吸附特性研究。结果表明：(1)土壤中重金属的浓度随深度持续降低，而沉积物中则相反，反映了历史时期水质的持续改善；(2)在表层土壤中，平均浓度(mg·kg^-1)的顺序为：Mn (588.68) > Zn (284.21) > Pb (99.76) > Cr (76.84) > Ni (34.71) > Cd (3.25)，其中HFR附近的Cd超过了控制值3.15倍，且沉积物样品中HFR的重金属浓度也高于HJR；(3)形态分布和风险评价代码(RAC)表明Mn和Cd处"
